x,s1,s2,s3,s4,s5
0.8714442680991332,-1.0000023983531294,-0.7429099716842351,-0.7312332395043016,-0.01167673217993348,-0.01192134743199483
0.8715663533146136,-1.000002317646475,-0.7431540758229626,-0.7309216686712097,-0.012232407151752889,-0.01207357051398904
0.871688438530094,-1.000002236817038,-0.7433981797669268,-0.7306167183429422,-0.01278146142398462,-0.012218684571374702
0.8718105237455744,-1.0000021558645709,-0.7436422835158933,-0.730318741928641,-0.013323541587252352,-0.012356610062230333
0.8719326089610548,-1.0000020747889309,-0.7438863870696747,-0.7300280891500064,-0.013858297919668305,-0.01248727166690214
0.8720546941765352,-1.0000019935897662,-0.7441304904279241,-0.7297451058185268,-0.014385384609397311,-0.012610598328911123
0.8721767793920157,-1.0000019122670722,-0.7443745935904937,-0.7294701336147171,-0.014904459975776607,-0.012726523293362131
0.8722988646074961,-1.0000018308204015,-0.7446186965570546,-0.7292035098695148,-0.015415186687539828,-0.012834984142834334
0.8724209498229765,-1.000001749249641,-0.7448627993274177,-0.7289455673479649,-0.01591723197945283,-0.012935922830733875
0.8725430350384569,-1.0000016675545338,-0.74510690190133,-0.7286966340353226,-0.01641026786600741,-0.01302928571209109
0.8726651202539373,-1.0000015857348568,-0.7453510042785303,-0.72845703292572,-0.016893971352810344,-0.013115023571786125
0.8727872054694177,-1.0000015037903804,-0.7455951064587472,-0.7282270818135403,-0.017368024645206814,-0.013193091650188208
0.8729092906848981,-1.0000014217208952,-0.7458392084417859,-0.7280070930875991,-0.017832115354186717,-0.01326344966619548
0.8730313759003785,-1.000001339526157,-0.7460833102273704,-0.7277973735283035,-0.018285936699066863,-0.013326061837663723
0.8731534611158589,-1.000001257205914,-0.7463274118152307,-0.7275982241078929,-0.01872918770733778,-0.013380896899213771
0.8732755463313393,-1.0000011747599553,-0.7465715132051368,-0.7274099397939001,-0.0191615734112367,-0.013427928117409125
0.8733976315468197,-1.0000010921880735,-0.7468156143968349,-0.7272328093559558,-0.01958280504087906,-0.013467133303296581
0.8735197167623001,-1.0000010094899907,-0.7470597153900588,-0.7270671151760613,-0.019992600213997513,-0.01349849482230437
0.8736418019777805,-1.0000009266654786,-0.7473038161845683,-0.7269131330624559,-0.020390683122112452,-0.013521999601493806
0.8737638871932609,-1.0000008437143064,-0.7475479167801085,-0.7267711320672001,-0.020776784712908336,-0.01353763913416192
0.8738859724087413,-1.0000007606362553,-0.7477920171764283,-0.726641374307573,-0.021150642868855263,-0.013545409481794213
0.8740080576242217,-1.0000006774310939,-0.7480361173732489,-0.7265241147914405,-0.02151200258180841,-0.01354531127336803
0.8741301428397021,-1.0000005940985195,-0.7482802173703231,-0.7264196012466697,-0.02186061612365342,-0.013537349702008756
0.8742522280551825,-1.0000005106383603,-0.748524317167396,-0.7263280739547243,-0.022196243212671662,-0.013521534519002443
0.874374313270663,-1.0000004270503684,-0.748768416764223,-0.7262497655885388,-0.02251865117568419,-0.013497880025170111
0.8744963984861434,-1.0000003433342497,-0.7490125161605218,-0.7261849010547894,-0.02282761510573239,-0.01346640505961037
0.8746184837016238,-1.0000002594897917,-0.7492566153560393,-0.7261336973406556,-0.023122918015383687,-0.01342713298581867
0.8747405689171042,-1.0000001755167727,-0.7495007143505159,-0.7260963633651882,-0.02340435098532767,-0.013380091675192846
